datetime,max,min,avg
2016-06-27 02:00:00,0.3591753994123876,0.35923781417609585,0.364645910512907
2016-06-27 02:30:00,0.35921513327741744,0.35931097663532474,0.36470443555671633
2016-06-27 03:00:00,0.35925609602487074,0.3593832113097445,0.36476294499537304
2016-06-27 03:30:00,0.35929849246848505,0.35945504836210324,0.3648218280733981
2016-06-27 04:00:00,0.35933617819614205,0.359526620333088,0.3648785842211529
2016-06-27 04:30:00,0.35937550243369726,0.35959408354277533,0.36493367633947815
2016-06-27 05:00:00,0.35941380260256617,0.35966181183383694,0.36498849073810596
2016-06-27 05:30:00,0.3594561990461804,0.3597316607758906,0.36504623620051296
2016-06-27 06:00:00,0.35956720809177917,0.3598673824393875,0.3651704445796574
2016-06-27 06:30:00,0.35974642011188773,0.3600858094915779,0.3653705759270609
2016-06-27 07:00:00,0.35997151040914405,0.3602892594461364,0.36558137443654987
2016-06-27 07:30:00,0.36022384093345683,0.3604996015164193,0.3658075387675284
2016-06-27 08:00:00,0.36051324274421503,0.360631346959306,0.36600427370550487
2016-06-27 08:30:00,0.3608005964176007,0.3606777361997591,0.3661513082093833
2016-06-27 09:00:00,0.36106685427604784,0.36088754810729406,0.3663830090404045
2016-06-27 09:30:00,0.3613120163195564,0.3610875520039903,0.3666002519577092
2016-06-27 10:00:00,0.36160510477758534,0.3612554810544305,0.3668192373463433
2016-06-27 10:30:00,0.36188426590148026,0.3613813947070887,0.36700834126070697
2016-06-27 11:00:00,0.3621355723571068,0.3614802700595972,0.3671702938742493
2016-06-27 11:30:00,0.36235718082082957,0.36157410886599933,0.3673169118766071
2016-06-27 12:00:00,0.3625691630389009,0.3616424998604959,0.36744493202232137
2016-06-27 12:30:00,0.36283705940724614,0.3618071153937608,0.3676514581011385
2016-06-27 13:00:00,0.36311417239376853,0.3619786672229792,0.3678658178104651
2016-06-27 13:30:00,0.36339333351766345,0.362157155348151,0.3680850053378415
2016-06-27 14:00:00,0.3636839642108454,0.36234257976927625,0.3683129711796433
2016-06-27 14:30:00,0.3639786911787725,0.362530151349531,0.36854388325343246
2016-06-27 15:00:00,0.36427362296043686,0.36271987008891526,0.3687761098324451
